id,ns1:name,maxLines,ns1:description,ns1:color,ns1:href,x,y,xunits,yunits,ns1:coordinates
97,本町,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8203</td></tr><tr><th>バス停名</th><td>本町</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>立美線,南砺中央線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.871539,36.557968,0
98,観音町公園前,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8804</td></tr><tr><th>バス停名</th><td>観音町公園前</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>南砺中央線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.874033,36.560839,0
99,福光東町,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8002</td></tr><tr><th>バス停名</th><td>福光東町</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>岩木線,立美線,土山線,土山線(高窪経由),土山線(人母経由)</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.873542,36.55923,0
100,福光中央通り,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8303</td></tr><tr><th>バス停名</th><td>福光中央通り</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線,岩木線,井波･福光線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.871946,36.56013,0
101,福光西口,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8305</td></tr><tr><th>バス停名</th><td>福光西口</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線,土山線(高窪経由),土山線(人母経由)</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.866739,36.561863,0
102,中の江,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8306</td></tr><tr><th>バス停名</th><td>中の江</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線,土山線(高窪経由),土山線(人母経由),岩木線臨時便</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.863357,36.565371,0
103,湯谷,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8510</td></tr><tr><th>バス停名</th><td>湯谷</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線(人母経由)</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.820791,36.585599,0
104,上砂子谷,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8310</td></tr><tr><th>バス停名</th><td>上砂子谷</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線,土山線(高窪経由)</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.811668,36.59152,0
105,砂子口,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8511</td></tr><tr><th>バス停名</th><td>砂子口</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線(人母経由)</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.810397,36.589943,0
106,西部小学校前,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8311</td></tr><tr><th>バス停名</th><td>西部小学校前</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線,土山線(高窪経由),土山線(人母経由)</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.808116,36.592441,0
107,砂子谷,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8411</td></tr><tr><th>バス停名</th><td>砂子谷</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線(高窪経由),土山線(人母経由)</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.807633,36.592838,0
108,鳥越,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8513</td></tr><tr><th>バス停名</th><td>鳥越</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線(人母経由)</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.80526,36.598306,0
109,高窪,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8412</td></tr><tr><th>バス停名</th><td>高窪</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線(高窪経由)</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.798883,36.594581,0
110,徳成,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8110</td></tr><tr><th>バス停名</th><td>徳成</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>徳成線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.912497,36.544249,0
111,東殿,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8109</td></tr><tr><th>バス停名</th><td>東殿</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>徳成線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.912465,36.547905,0
112,高畠,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8107</td></tr><tr><th>バス停名</th><td>高畠</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>徳成線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.912495,36.557553,0
113,越中北山田,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8106</td></tr><tr><th>バス停名</th><td>越中北山田</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>徳成線、井波・福光線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.905852,36.557108,0
114,梅原,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8105</td></tr><tr><th>バス停名</th><td>梅原</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>徳成線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.899044,36.557867,0
115,出村,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8104</td></tr><tr><th>バス停名</th><td>出村</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>徳成線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.893245,36.557573,0
116,一日市,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8103</td></tr><tr><th>バス停名</th><td>一日市</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>徳成線、井波・福光線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.889773,36.557679,0
117,吉江保育園前,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8102</td></tr><tr><th>バス停名</th><td>吉江保育園前</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>徳成線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.881945,36.558636,0
118,福光駅前,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8001</td></tr><tr><th>バス停名</th><td>福光駅前</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>福光区域全線、井波・福光線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.877524,36.558049,0
119,小又西口,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8313</td></tr><tr><th>バス停名</th><td>小又西口</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線,井波・福光線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.809719,36.567729,0
120,土山,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8312</td></tr><tr><th>バス停名</th><td>土山</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線,土山線(高窪経由),土山線(人母経由)</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.807973,36.576595,0
121,華山温泉前,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8307</td></tr><tr><th>バス停名</th><td>華山温泉前</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線,土山線(高窪経由),土山線(人母経由)</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.858289,36.571275,0
122,川合田温泉,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8308</td></tr><tr><th>バス停名</th><td>川合田温泉</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線,土山線(高窪経由),土山線(人母経由)</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.850642,36.576082,0
123,蔵原口,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8309</td></tr><tr><th>バス停名</th><td>蔵原口</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線,土山線(高窪経由),土山線(人母経由)</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.82848,36.591162,0
124,人母,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8514</td></tr><tr><th>バス停名</th><td>人母</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線(人母経由)</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.807498,36.612299,0
125,福光西町,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8304</td></tr><tr><th>バス停名</th><td>福光西町</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>土山線,岩木線,井波・福光線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.869406,36.5609,0
126,山田新,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8906</td></tr><tr><th>バス停名</th><td>山田新</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>城端区域</td></tr><tr><th>路線名</th><td>城端西回り線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.889936,36.528371,0
127,岩木,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8008</td></tr><tr><th>バス停名</th><td>岩木</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>岩木線,岩木線臨時便</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.881523,36.587973,0
128,岩木公民館前,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8007</td></tr><tr><th>バス停名</th><td>岩木公民館前</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>岩木線,岩木線臨時便</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.87706,36.583993,0
129,東太美,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8210</td></tr><tr><th>バス停名</th><td>東太美</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>立美線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.863665,36.530444,0
130,経塚口,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8209</td></tr><tr><th>バス停名</th><td>経塚口</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>立美線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.866297,36.534048,0
131,殿口,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8208</td></tr><tr><th>バス停名</th><td>殿口</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>立美線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.868345,36.536785,0
132,高畠公民館前,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8108</td></tr><tr><th>バス停名</th><td>高畠公民館前</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>徳成線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.912595,36.554541,0
133,高宮,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8206</td></tr><tr><th>バス停名</th><td>高宮</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>立美線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.875815,36.548151,0
134,上野,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8211</td></tr><tr><th>バス停名</th><td>上野</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>立美線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.859659,36.522948,0
135,小林神社前,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8806</td></tr><tr><th>バス停名</th><td>小林神社前</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>南砺中央線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.880074,36.547516,0
136,荒木北口,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8805</td></tr><tr><th>バス停名</th><td>荒木北口</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>南砺中央線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.884767,36.55721,0
137,北陸病院前,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>8113</td></tr><tr><th>バス停名</th><td>北陸病院前</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>福光区域</td></tr><tr><th>路線名</th><td>徳成線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.903513,36.538342,0
138,塔尾口,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>1115</td></tr><tr><th>バス停名</th><td>塔尾口</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>城端区域</td></tr><tr><th>路線名</th><td>西回り線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.885842,36.504605,0
139,塔尾,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>1116</td></tr><tr><th>バス停名</th><td>塔尾</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>城端区域</td></tr><tr><th>路線名</th><td>西回り線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.88385,36.503297,0
140,是安,0,"<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>1019</td></tr><tr><th>バス停名</th><td>是安</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>城端区域</td></tr><tr><th>路線名</th><td>東回り線,西回り線,旧町線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>",FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.907677,36.529496,0
141,瀬戸,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>1111</td></tr><tr><th>バス停名</th><td>瀬戸</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>城端区域</td></tr><tr><th>路線名</th><td>西回り線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.888475,36.484647,0
142,盛新公民館前,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>1112</td></tr><tr><th>バス停名</th><td>盛新公民館前</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>城端区域</td></tr><tr><th>路線名</th><td>西回り線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.888258,36.490994,0
143,中尾口,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>1110</td></tr><tr><th>バス停名</th><td>中尾口</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>城端区域</td></tr><tr><th>路線名</th><td>西回り線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.893857,36.491307,0
144,俵組前,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>1005</td></tr><tr><th>バス停名</th><td>俵組前</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>城端区域</td></tr><tr><th>路線名</th><td>東回り線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.917787,36.50228,0
145,林道公民館前,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>1105</td></tr><tr><th>バス停名</th><td>林道公民館前</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>城端区域</td></tr><tr><th>路線名</th><td>西回り線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.908214,36.496223,0
146,打尾,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>1106</td></tr><tr><th>バス停名</th><td>打尾</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>城端区域</td></tr><tr><th>路線名</th><td>西回り線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.902522,36.49541,0
147,若松製作所前,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>1107</td></tr><tr><th>バス停名</th><td>若松製作所前</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>城端区域</td></tr><tr><th>路線名</th><td>西回り線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.901445,36.498247,0
148,大鋸屋神社前,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>1109</td></tr><tr><th>バス停名</th><td>大鋸屋神社前</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>城端区域</td></tr><tr><th>路線名</th><td>西回り線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.895926,36.494626,0
149,大鋸屋公民館前,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>1108</td></tr><tr><th>バス停名</th><td>大鋸屋公民館前</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>城端区域</td></tr><tr><th>路線名</th><td>西回り線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.895948,36.498367,0
150,下中尾,0,<table border=1 cellspacing=0 cellpadding=2><tr><th>バス停ID</th><td>1113</td></tr><tr><th>バス停名</th><td>下中尾</td></tr><tr><th>バス種別</th><td>公営バス</td></tr><tr><th>バス会社名</th><td>南砺市営バス</td></tr><tr><th>区域名</th><td>城端区域</td></tr><tr><th>路線名</th><td>西回り線</td></tr><tr><th>区分※</th><td>市営バス</td></tr></table>,FFFFFFFF,files/icon_3.PNG,0.5,0.5,fraction,fraction,136.887429,36.499895,0
